"method","structure","heavy_tailed","n","p","replication","distance"
"ExtremeCausal","GARCH",FALSE,500,7,69,2
"ExtremeCausal","GARCH",FALSE,500,7,70,7
"ExtremeCausal","GARCH",FALSE,500,7,71,4
"ExtremeCausal","GARCH",FALSE,500,7,72,6
"ExtremeCausal","GARCH",FALSE,500,7,73,3
"ExtremeCausal","GARCH",FALSE,500,7,74,2
"ExtremeCausal","GARCH",FALSE,500,7,75,2
"ExtremeCausal","GARCH",FALSE,500,7,76,3
"ExtremeCausal","GARCH",FALSE,500,7,77,6
"ExtremeCausal","GARCH",FALSE,500,7,78,2
"ExtremeCausal","GARCH",FALSE,500,7,79,7
"ExtremeCausal","GARCH",FALSE,500,7,80,2
"ExtremeCausal","GARCH",FALSE,500,7,81,4
"ExtremeCausal","GARCH",FALSE,500,7,82,2
"ExtremeCausal","GARCH",FALSE,500,7,83,5
"ExtremeCausal","GARCH",FALSE,500,7,84,6
"ExtremeCausal","GARCH",FALSE,500,7,85,3
"ExtremeCausal","GARCH",FALSE,500,7,86,3
"ExtremeCausal","GARCH",FALSE,500,7,87,7
"ExtremeCausal","GARCH",FALSE,500,7,88,6
"ExtremeCausal","GARCH",FALSE,500,7,89,6
"ExtremeCausal","GARCH",FALSE,500,7,90,6
"ExtremeCausal","GARCH",FALSE,500,7,91,0
"ExtremeCausal","GARCH",FALSE,500,7,92,0
"ExtremeCausal","GARCH",FALSE,500,7,93,3
"ExtremeCausal","GARCH",FALSE,500,7,94,2
"ExtremeCausal","GARCH",FALSE,500,7,95,3
"ExtremeCausal","GARCH",FALSE,500,7,96,6
"ExtremeCausal","GARCH",FALSE,500,7,97,3
"ExtremeCausal","GARCH",FALSE,500,7,98,6
"ExtremeCausal","GARCH",FALSE,500,7,99,4
"ExtremeCausal","GARCH",FALSE,500,7,100,4
"ExtremeCausal","GARCH",FALSE,500,10,1,3
"ExtremeCausal","GARCH",FALSE,500,10,2,6
"ExtremeCausal","GARCH",FALSE,500,10,3,9
"ExtremeCausal","GARCH",FALSE,500,10,4,5
"ExtremeCausal","GARCH",FALSE,500,10,5,10
"ExtremeCausal","GARCH",FALSE,500,10,6,5
"ExtremeCausal","GARCH",FALSE,500,10,7,9
"ExtremeCausal","GARCH",FALSE,500,10,8,5
"ExtremeCausal","GARCH",FALSE,500,10,9,7
"ExtremeCausal","GARCH",FALSE,500,10,10,8
"ExtremeCausal","GARCH",FALSE,500,10,11,6
"ExtremeCausal","GARCH",FALSE,500,10,12,4
"ExtremeCausal","GARCH",FALSE,500,10,13,10
"ExtremeCausal","GARCH",FALSE,500,10,14,10
"ExtremeCausal","GARCH",FALSE,500,10,15,8
"ExtremeCausal","GARCH",FALSE,500,10,16,8
"ExtremeCausal","GARCH",FALSE,500,10,17,10
"ExtremeCausal","GARCH",FALSE,500,10,18,5
"ExtremeCausal","GARCH",FALSE,500,10,19,9
"ExtremeCausal","GARCH",FALSE,500,10,20,8
"ExtremeCausal","GARCH",FALSE,500,10,21,4
"ExtremeCausal","GARCH",FALSE,500,10,22,6
"ExtremeCausal","GARCH",FALSE,500,10,23,4
"ExtremeCausal","GARCH",FALSE,500,10,24,5
"ExtremeCausal","GARCH",FALSE,500,10,25,6
"ExtremeCausal","GARCH",FALSE,500,10,26,8
"ExtremeCausal","GARCH",FALSE,500,10,27,11
"ExtremeCausal","GARCH",FALSE,500,10,28,7
"ExtremeCausal","GARCH",FALSE,500,10,29,8
"ExtremeCausal","GARCH",FALSE,500,10,30,11
