method,structure,heavy_tailed,n,p,replication,distance
PCMCI_Cor,GARCH,False,500,10,51,21
PCMCI_Cor,GARCH,False,500,10,52,22
PCMCI_Cor,GARCH,False,500,10,53,34
PCMCI_Cor,GARCH,False,500,10,54,24
PCMCI_Cor,GARCH,False,500,10,55,21
PCMCI_Cor,GARCH,False,500,10,56,25
PCMCI_Cor,GARCH,False,500,10,57,22
PCMCI_Cor,GARCH,False,500,10,58,11
PCMCI_Cor,GARCH,False,500,10,59,22
PCMCI_Cor,GARCH,False,500,10,60,15
PCMCI_Cor,GARCH,False,500,10,61,25
PCMCI_Cor,GARCH,False,500,10,62,19
PCMCI_Cor,GARCH,False,500,10,63,16
PCMCI_Cor,GARCH,False,500,10,64,19
PCMCI_Cor,GARCH,False,500,10,65,12
PCMCI_Cor,GARCH,False,500,10,66,22
PCMCI_Cor,GARCH,False,500,10,67,17
PCMCI_Cor,GARCH,False,500,10,68,22
PCMCI_Cor,GARCH,False,500,10,69,21
PCMCI_Cor,GARCH,False,500,10,70,20
PCMCI_Cor,GARCH,False,500,10,71,16
PCMCI_Cor,GARCH,False,500,10,72,25
PCMCI_Cor,GARCH,False,500,10,73,25
PCMCI_Cor,GARCH,False,500,10,74,17
PCMCI_Cor,GARCH,False,500,10,75,23
PCMCI_Cor,GARCH,False,500,10,76,18
PCMCI_Cor,GARCH,False,500,10,77,20
PCMCI_Cor,GARCH,False,500,10,78,22
PCMCI_Cor,GARCH,False,500,10,79,21
PCMCI_Cor,GARCH,False,500,10,80,18
PCMCI_Cor,GARCH,False,500,10,81,17
PCMCI_Cor,GARCH,False,500,10,82,16
PCMCI_Cor,GARCH,False,500,10,83,14
PCMCI_Cor,GARCH,False,500,10,84,22
PCMCI_Cor,GARCH,False,500,10,85,23
PCMCI_Cor,GARCH,False,500,10,86,27
PCMCI_Cor,GARCH,False,500,10,87,17
PCMCI_Cor,GARCH,False,500,10,88,18
PCMCI_Cor,GARCH,False,500,10,89,20
PCMCI_Cor,GARCH,False,500,10,90,23
PCMCI_Cor,GARCH,False,500,10,91,28
PCMCI_Cor,GARCH,False,500,10,92,17
PCMCI_Cor,GARCH,False,500,10,93,15
PCMCI_Cor,GARCH,False,500,10,94,18
PCMCI_Cor,GARCH,False,500,10,95,22
PCMCI_Cor,GARCH,False,500,10,96,20
PCMCI_Cor,GARCH,False,500,10,97,14
PCMCI_Cor,GARCH,False,500,10,98,27
PCMCI_Cor,GARCH,False,500,10,99,25
PCMCI_Cor,GARCH,False,500,10,100,24
PCMCI_Cor,GARCH,False,500,20,1,78
PCMCI_Cor,GARCH,False,500,20,2,81
PCMCI_Cor,GARCH,False,500,20,3,74
PCMCI_Cor,GARCH,False,500,20,4,65
PCMCI_Cor,GARCH,False,500,20,5,73
PCMCI_Cor,GARCH,False,500,20,6,68
PCMCI_Cor,GARCH,False,500,20,7,67
PCMCI_Cor,GARCH,False,500,20,8,69
PCMCI_Cor,GARCH,False,500,20,9,72
PCMCI_Cor,GARCH,False,500,20,10,82
PCMCI_Cor,GARCH,False,500,20,11,66
PCMCI_Cor,GARCH,False,500,20,12,65
PCMCI_Cor,GARCH,False,500,20,13,69
PCMCI_Cor,GARCH,False,500,20,14,75
PCMCI_Cor,GARCH,False,500,20,15,71
PCMCI_Cor,GARCH,False,500,20,16,84
PCMCI_Cor,GARCH,False,500,20,17,76
PCMCI_Cor,GARCH,False,500,20,18,68
PCMCI_Cor,GARCH,False,500,20,19,82
PCMCI_Cor,GARCH,False,500,20,20,76
PCMCI_Cor,GARCH,False,500,20,21,71
PCMCI_Cor,GARCH,False,500,20,22,68
PCMCI_Cor,GARCH,False,500,20,23,63
PCMCI_Cor,GARCH,False,500,20,24,81
PCMCI_Cor,GARCH,False,500,20,25,82
PCMCI_Cor,GARCH,False,500,20,26,76
PCMCI_Cor,GARCH,False,500,20,27,72
PCMCI_Cor,GARCH,False,500,20,28,75
PCMCI_Cor,GARCH,False,500,20,29,59
PCMCI_Cor,GARCH,False,500,20,30,86
PCMCI_Cor,GARCH,False,500,20,31,74
PCMCI_Cor,GARCH,False,500,20,32,87
PCMCI_Cor,GARCH,False,500,20,33,71
PCMCI_Cor,GARCH,False,500,20,34,80
PCMCI_Cor,GARCH,False,500,20,35,78
PCMCI_Cor,GARCH,False,500,20,36,83
PCMCI_Cor,GARCH,False,500,20,37,87
PCMCI_Cor,GARCH,False,500,20,38,75
PCMCI_Cor,GARCH,False,500,20,39,86
PCMCI_Cor,GARCH,False,500,20,40,76
PCMCI_Cor,GARCH,False,500,20,41,86
PCMCI_Cor,GARCH,False,500,20,42,86
PCMCI_Cor,GARCH,False,500,20,43,78
PCMCI_Cor,GARCH,False,500,20,44,66
PCMCI_Cor,GARCH,False,500,20,45,73
